2014,6,0,1,Denial of Service
2011,1,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2010,1,0,0,Miscellaneous Errors
2013,3,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2013,13,0,1,Web Applications
2010,9,0,0,Lost and Stolen Assets
2011,9,0,0,Lost and Stolen Assets
2009,8,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2013,2,0,0,Miscellaneous Errors
2011,2,0,0,Miscellaneous Errors
2014,13,0,1,Denial of Service
2012,13,0,1,Cyber-Espionage
2013,13,1,1,Cyber-Espionage
2013,2,0,0,Lost and Stolen Assets
2013,8,0,0,Privilege Misuse
2011,1,0,0,Lost and Stolen Assets
2013,1,0,1,Web Applications
2013,3,0,1,Web Applications
2013,6,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2013,3,0,1,Cyber-Espionage
2014,2,0,0,Miscellaneous Errors
2013,11,0,1,Everything Else
2012,1,0,0,Privilege Misuse
2014,3,0,1,Web Applications
2014,2,0,0,Lost and Stolen Assets
2013,11,1,0,Crimeware
2006,6,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2012,9,1,0,Crimeware
2008,17,0,0,Lost and Stolen Assets
2015,1,0,0,Miscellaneous Errors
2012,7,0,1,Web Applications
2013,3,0,1,Web Applications
2011,3,0,1,Web Applications
2013,6,0,1,Web Applications
2011,2,0,0,Lost and Stolen Assets
2010,1,0,0,Privilege Misuse
2013,6,0,0,Lost and Stolen Assets
2014,6,0,0,Miscellaneous Errors
2012,1,0,0,Everything Else
2012,1,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2013,15,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2011,6,0,0,Privilege Misuse
2013,3,1,0,Crimeware
2013,14,0,0,Everything Else
2012,1,0,0,Privilege Misuse
2015,3,0,0,Everything Else
2010,2,0,0,Lost and Stolen Assets
2012,11,0,1,Web Applications
2012,12,0,1,Web Applications
2013,18,0,0,Miscellaneous Errors
2014,10,0,0,Privilege Misuse
2013,1,1,1,Cyber-Espionage
2012,1,0,0,Privilege Misuse
2009,1,0,0,Lost and Stolen Assets
2014,2,0,0,Miscellaneous Errors
2013,6,0,0,Miscellaneous Errors
2010,8,0,0,Everything Else
2013,11,0,1,Web Applications
2012,13,0,1,Denial of Service
2013,2,1,0,Crimeware
2014,19,0,1,Denial of Service
2012,2,0,0,Lost and Stolen Assets
2012,15,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2013,9,0,1,Web Applications
2014,1,0,1,Denial of Service
2010,11,0,0,Lost and Stolen Assets
2013,9,0,1,Web Applications
2013,1,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2011,1,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2015,1,0,0,Lost and Stolen Assets
2011,2,0,1,Everything Else
2012,1,1,1,Crimeware
2012,2,0,0,Miscellaneous Errors
2015,1,0,0,Lost and Stolen Assets
2011,1,0,0,Miscellaneous Errors
2012,2,0,0,Miscellaneous Errors
2014,3,0,1,Denial of Service
2014,1,0,0,Privilege Misuse
2013,1,0,1,Web Applications
2012,6,1,1,Crimeware
2012,1,0,0,Miscellaneous Errors
2010,2,0,0,Lost and Stolen Assets
2013,1,0,0,Lost and Stolen Assets
2013,11,0,0,Lost and Stolen Assets
2012,1,0,0,Privilege Misuse
2013,2,0,0,Lost and Stolen Assets
2013,1,0,1,Web Applications
2013,1,0,1,Web Applications
2012,1,1,1,Cyber-Espionage
2013,2,0,0,Lost and Stolen Assets
2013,7,0,1,Web Applications
2012,2,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2015,1,0,0,Miscellaneous Errors
2015,2,0,0,Lost and Stolen Assets
2013,16,1,0,Crimeware
2012,2,0,0,Privilege Misuse
2010,2,0,0,Lost and Stolen Assets
2013,7,0,0,Privilege Misuse
2011,1,0,0,Lost and Stolen Assets
2013,11,0,0,Privilege Misuse
2014,2,0,0,Lost and Stolen Assets
2012,1,0,0,Privilege Misuse
2014,9,0,1,Everything Else
2012,8,0,1,Denial of Service
2014,1,0,1,Denial of Service
2013,1,0,0,Everything Else
2013,10,1,1,Point of Sale
2012,1,0,0,Lost and Stolen Assets
2013,1,0,1,Web Applications
2014,8,0,1,Everything Else
2013,9,1,1,Cyber-Espionage
2013,14,1,1,Cyber-Espionage
2015,2,0,0,Lost and Stolen Assets
2006,3,0,0,Everything Else
2013,10,0,1,Point of Sale
2012,1,0,1,Web Applications
2013,2,0,0,Lost and Stolen Assets
2013,8,0,0,Miscellaneous Errors
2012,6,0,1,Everything Else
2014,9,0,1,Web Applications
2009,2,0,0,Privilege Misuse
2013,1,0,0,Privilege Misuse
2013,10,0,1,Everything Else
2013,2,0,0,Lost and Stolen Assets
2013,4,0,1,Everything Else
2013,8,0,0,Miscellaneous Errors
2012,1,0,0,Miscellaneous Errors
2013,11,0,1,Web Applications
2011,1,0,0,Lost and Stolen Assets
2009,2,0,0,Privilege Misuse
2011,3,0,1,Everything Else
2014,7,0,1,Web Applications
2013,9,0,0,Miscellaneous Errors
2014,10,0,1,Everything Else
2013,6,0,0,Privilege Misuse
2013,2,0,0,Lost and Stolen Assets
2010,5,0,0,Lost and Stolen Assets
1998,1,0,0,Privilege Misuse
2012,6,0,0,Miscellaneous Errors
2015,1,0,1,Web Applications
2011,3,0,0,Privilege Misuse
2010,2,0,0,Lost and Stolen Assets
2013,17,0,0,Payment Card Skimmers
2014,7,0,1,Web Applications
2015,3,0,1,Everything Else
2012,2,0,1,Everything Else
2010,2,0,0,Everything Else
2013,13,0,1,Denial of Service
2012,1,0,0,Miscellaneous Errors
2011,8,0,1,Denial of Service
2013,2,0,0,Miscellaneous Errors
2014,7,0,0,Privilege Misuse
2014,6,0,1,Everything Else
2014,6,0,1,Everything Else
2015,2,0,0,Miscellaneous Errors
2013,8,0,0,Miscellaneous Errors
2015,2,0,0,Miscellaneous Errors
2011,1,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2013,5,0,1,Web Applications
2010,1,0,0,Lost and Stolen Assets
2006,3,0,0,Everything Else
2015,1,0,0,Miscellaneous Errors
2010,1,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2013,14,0,0,Payment Card Skimmers
2012,1,0,1,Everything Else
2012,7,0,0,Lost and Stolen Assets
2001,1,0,0,Privilege Misuse
2012,3,0,0,Privilege Misuse
2012,8,0,1,Denial of Service
2013,1,0,0,Miscellaneous Errors
2012,2,0,0,Lost and Stolen Assets
2011,1,0,0,Lost and Stolen Assets
2013,7,0,1,Web Applications
2015,6,0,1,Web Applications
2013,10,0,0,Lost and Stolen Assets
2012,12,0,1,Web Applications
2013,3,0,1,Web Applications
2010,1,0,0,Miscellaneous Errors
2014,8,0,1,Web Applications
1971,1,0,0,Lost and Stolen Assets
2010,8,0,0,Miscellaneous Errors
2014,6,0,1,Denial of Service
2014,2,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2007,9,0,0,Privilege Misuse
2012,8,0,1,Everything Else
2014,5,0,1,Denial of Service
2012,1,0,1,Everything Else
2010,1,0,0,Miscellaneous Errors
2013,1,0,0,Privilege Misuse
2010,1,0,0,Miscellaneous Errors
2012,8,0,1,Everything Else
2010,2,0,0,Everything Else
2013,1,0,0,Lost and Stolen Assets
2012,3,0,1,Web Applications
2012,1,0,0,Privilege Misuse
2015,13,1,0,Crimeware
2011,1,0,0,Miscellaneous Errors
2012,12,0,0,Lost and Stolen Assets
2007,6,0,0,Lost and Stolen Assets
2007,13,0,1,Web Applications
2013,8,0,0,Lost and Stolen Assets
2013,1,1,1,Cyber-Espionage
2011,9,0,1,Everything Else
2010,1,0,0,Privilege Misuse
2014,2,0,0,Lost and Stolen Assets
2014,2,0,0,Privilege Misuse
2010,6,0,0,Miscellaneous Errors
2013,8,0,1,Web Applications
2012,2,0,0,Privilege Misuse
2013,13,0,1,Denial of Service
2011,1,0,0,Privilege Misuse
2011,1,0,0,Privilege Misuse
2015,1,0,0,Lost and Stolen Assets
2011,2,0,0,Lost and Stolen Assets
2012,5,0,1,Web Applications
2011,6,0,0,Privilege Misuse
2012,1,1,1,Cyber-Espionage
2012,5,0,1,Everything Else
2013,8,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2015,1,0,0,Miscellaneous Errors
2014,6,0,0,Miscellaneous Errors
2012,19,0,0,Miscellaneous Errors
2012,3,0,1,Everything Else
2013,6,0,0,Everything Else
2012,12,0,0,Privilege Misuse
2010,1,0,0,Miscellaneous Errors
2013,12,0,0,Privilege Misuse
2013,2,1,0,Crimeware
2014,8,0,0,Privilege Misuse
2012,8,0,0,Miscellaneous Errors
2010,1,0,0,Lost and Stolen Assets
2014,3,0,1,Everything Else
2011,3,0,1,Everything Else
2014,15,0,1,Everything Else
2014,1,0,1,Everything Else
2013,1,0,0,Lost and Stolen Assets
2012,2,0,1,Everything Else
2013,1,0,0,Lost and Stolen Assets
2009,1,0,0,Privilege Misuse
2008,6,0,0,Privilege Misuse
2014,3,0,1,Denial of Service
2012,1,0,0,Miscellaneous Errors
2011,1,0,0,Miscellaneous Errors
2010,2,0,1,Everything Else
2014,6,0,0,Privilege Misuse
2013,15,0,0,Lost and Stolen Assets
2013,8,0,0,Privilege Misuse
2013,1,0,0,Privilege Misuse
2012,7,0,0,Lost and Stolen Assets
2015,1,0,0,Miscellaneous Errors
2012,3,0,1,Web Applications
2012,5,0,0,Miscellaneous Errors
2012,1,0,0,Lost and Stolen Assets
2012,9,0,1,Web Applications
2013,20,0,0,Miscellaneous Errors
2013,2,0,0,Miscellaneous Errors
2013,1,1,1,Cyber-Espionage
2013,20,0,0,Lost and Stolen Assets
2014,2,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2012,8,1,1,Everything Else
2012,1,0,0,Lost and Stolen Assets
2012,13,0,0,Lost and Stolen Assets
2013,6,0,0,Miscellaneous Errors
2010,1,0,0,Lost and Stolen Assets
2014,1,0,0,Privilege Misuse
2014,2,0,0,Miscellaneous Errors
2014,2,0,0,Lost and Stolen Assets
2006,11,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2012,15,0,0,Privilege Misuse
2015,9,0,0,Privilege Misuse
2013,8,0,1,Everything Else
2013,1,0,1,Everything Else
2009,11,0,0,Privilege Misuse
2014,2,0,0,Privilege Misuse
2013,2,0,0,Lost and Stolen Assets
2012,6,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
2012,2,0,0,Lost and Stolen Assets
2014,11,0,0,Payment Card Skimmers
2014,11,0,0,Everything Else
2011,2,0,0,Lost and Stolen Assets
2013,1,0,0,Miscellaneous Errors
2011,6,0,0,Everything Else
2012,6,0,0,Miscellaneous Errors
2012,13,0,1,Web Applications
2014,1,0,0,Miscellaneous Errors
2012,2,1,1,Crimeware
2013,2,0,0,Privilege Misuse
2013,2,0,1,Web Applications
2008,6,0,1,Everything Else
2013,1,0,0,Privilege Misuse
2012,1,0,0,Privilege Misuse
2012,7,0,0,Privilege Misuse
2010,2,0,0,Privilege Misuse
2013,1,0,1,Everything Else
2014,1,0,0,Miscellaneous Errors
2013,7,0,0,Privilege Misuse
2014,11,0,0,Lost and Stolen Assets
2011,1,0,0,Miscellaneous Errors
2015,1,0,1,Web Applications
2015,8,0,0,Lost and Stolen Assets
2012,8,0,0,Privilege Misuse
2013,1,0,0,Privilege Misuse
2010,2,0,0,Privilege Misuse
2010,8,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2014,1,0,0,Privilege Misuse
2013,2,0,0,Miscellaneous Errors
2014,7,0,1,Web Applications
2012,2,0,0,Lost and Stolen Assets
2009,1,0,0,Privilege Misuse
2013,1,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2013,9,0,1,Everything Else
2010,6,0,0,Lost and Stolen Assets
2008,9,1,1,Everything Else
2013,6,0,0,Everything Else
2012,1,1,1,Cyber-Espionage
2013,12,0,1,Everything Else
2013,2,0,0,Lost and Stolen Assets
2010,1,0,0,Privilege Misuse
2014,1,0,0,Everything Else
2010,1,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2013,10,1,1,Point of Sale
2012,1,0,0,Privilege Misuse
2013,6,0,0,Privilege Misuse
2014,1,0,1,Web Applications
2014,3,0,1,Everything Else
2012,1,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2014,1,0,1,Web Applications
2015,1,0,0,Privilege Misuse
2012,6,0,0,Miscellaneous Errors
2011,2,0,0,Miscellaneous Errors
2010,2,0,0,Everything Else
2012,1,0,0,Privilege Misuse
2010,1,0,0,Miscellaneous Errors
2012,1,0,0,Miscellaneous Errors
2015,11,0,0,Payment Card Skimmers
2013,13,0,0,Privilege Misuse
2011,10,1,0,Point of Sale
2011,1,0,0,Miscellaneous Errors
2013,12,0,0,Lost and Stolen Assets
2013,10,1,0,Crimeware
2014,1,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2012,2,0,0,Miscellaneous Errors
2015,8,0,0,Miscellaneous Errors
2013,1,0,1,Web Applications
2013,2,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2014,2,0,0,Privilege Misuse
2013,1,0,0,Miscellaneous Errors
2011,2,1,0,Crimeware
2011,5,0,1,Everything Else
2011,5,0,0,Everything Else
2012,1,0,0,Miscellaneous Errors
2012,9,0,1,Web Applications
2011,1,0,0,Miscellaneous Errors
2013,6,0,0,Everything Else
2010,1,0,0,Miscellaneous Errors
2013,2,0,0,Everything Else
2005,11,0,1,Everything Else
2012,3,0,1,Everything Else
2011,3,0,0,Everything Else
2012,3,0,1,Everything Else
2015,1,0,0,Miscellaneous Errors
2014,1,0,0,Privilege Misuse
2013,2,0,0,Privilege Misuse
2011,5,0,1,Web Applications
2012,8,0,0,Lost and Stolen Assets
2010,2,0,0,Miscellaneous Errors
2012,1,0,1,Everything Else
2011,2,0,0,Lost and Stolen Assets
2011,11,0,0,Everything Else
2012,8,0,1,Web Applications
2012,7,0,0,Privilege Misuse
2003,8,1,0,Crimeware
2013,6,0,0,Payment Card Skimmers
2013,6,0,0,Lost and Stolen Assets
2011,6,0,0,Everything Else
2012,7,0,0,Privilege Misuse
2012,1,0,0,Privilege Misuse
2010,2,0,0,Everything Else
2012,2,0,0,Lost and Stolen Assets
2014,3,0,1,Web Applications
2011,6,0,0,Payment Card Skimmers
2012,14,0,0,Miscellaneous Errors
2013,8,1,0,Cyber-Espionage
2013,8,1,0,Crimeware
2013,6,0,0,Miscellaneous Errors
2007,2,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2013,1,0,0,Miscellaneous Errors
2012,3,0,1,Web Applications
2013,2,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2013,13,0,0,Privilege Misuse
2006,1,0,0,Lost and Stolen Assets
2013,1,0,0,Privilege Misuse
2010,1,0,0,Privilege Misuse
2006,6,0,0,Lost and Stolen Assets
2015,2,0,0,Lost and Stolen Assets
2013,2,0,0,Privilege Misuse
2012,1,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2013,1,0,1,Web Applications
2013,3,0,1,Everything Else
2013,9,0,0,Privilege Misuse
2011,2,0,1,Everything Else
2013,7,1,1,Web Applications
2011,2,0,0,Lost and Stolen Assets
2012,11,0,0,Lost and Stolen Assets
2013,2,0,0,Miscellaneous Errors
2012,1,1,1,Cyber-Espionage
2013,7,0,0,Lost and Stolen Assets
2012,3,0,1,Web Applications
2008,7,0,0,Privilege Misuse
2012,11,0,1,Web Applications
2013,2,0,0,Privilege Misuse
2013,3,0,1,Everything Else
2013,3,0,1,Everything Else
2012,2,0,0,Miscellaneous Errors
2013,1,1,1,Cyber-Espionage
2013,1,0,1,Denial of Service
2013,2,0,0,Lost and Stolen Assets
2010,2,0,0,Lost and Stolen Assets
2013,2,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2010,1,0,0,Miscellaneous Errors
2013,8,0,0,Lost and Stolen Assets
2013,1,0,1,Web Applications
2013,2,0,0,Miscellaneous Errors
2008,8,0,0,Lost and Stolen Assets
2009,2,0,0,Lost and Stolen Assets
2012,2,0,0,Miscellaneous Errors
2012,8,0,0,Everything Else
2010,1,0,0,Miscellaneous Errors
2011,3,0,1,Everything Else
2013,2,0,0,Privilege Misuse
2012,1,0,0,Miscellaneous Errors
2013,11,0,1,Web Applications
2012,13,1,1,Cyber-Espionage
2013,11,0,0,Miscellaneous Errors
2015,20,0,1,Web Applications
2010,6,0,1,Web Applications
2012,3,0,1,Everything Else
2015,6,0,1,Web Applications
2013,16,1,0,Crimeware
2012,9,0,0,Lost and Stolen Assets
2009,6,0,0,Lost and Stolen Assets
2001,9,0,1,Denial of Service
2012,6,0,0,Miscellaneous Errors
2014,2,0,0,Miscellaneous Errors
2013,1,0,1,Everything Else
2012,19,1,0,Cyber-Espionage
2014,2,0,0,Miscellaneous Errors
2011,2,0,0,Lost and Stolen Assets
2014,1,0,0,Miscellaneous Errors
2013,2,0,0,Lost and Stolen Assets
2014,2,0,0,Privilege Misuse
2013,7,0,1,Web Applications
2012,1,0,1,Web Applications
2013,3,0,1,Web Applications
2012,7,0,0,Miscellaneous Errors
2013,2,0,0,Privilege Misuse
2011,1,0,0,Miscellaneous Errors
2014,13,0,1,Everything Else
2013,9,0,1,Everything Else
2013,2,0,1,Everything Else
2014,20,0,0,Miscellaneous Errors
2010,1,0,0,Lost and Stolen Assets
2013,1,1,1,Cyber-Espionage
2013,6,0,0,Payment Card Skimmers
2013,8,0,0,Miscellaneous Errors
2012,1,1,1,Cyber-Espionage
2013,3,0,0,Everything Else
2012,14,0,0,Miscellaneous Errors
2012,5,0,1,Web Applications
2012,2,0,0,Everything Else
2013,13,0,0,Privilege Misuse
2011,2,0,0,Lost and Stolen Assets
2015,2,0,1,Everything Else
2011,1,0,0,Lost and Stolen Assets
2013,2,0,0,Miscellaneous Errors
2014,10,0,0,Privilege Misuse
2012,1,1,1,Cyber-Espionage
2013,6,0,0,Payment Card Skimmers
2013,11,0,0,Privilege Misuse
2012,2,0,0,Lost and Stolen Assets
